NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
11520,충청북도 청주시 상당구 용암동,3146,3146,0,시티프라디움1단지,84.9501,202408,28,"45,400",-,5,개인,개인,2020,중고개로142번길 31,-,중개거래,충북 청주시 상당구,-
11521,경상북도 포항시 북구 득량동,216,216,0,경성양학마을,43.106,202408,28,"9,000",-,11,개인,개인,2001,양학로 149,-,중개거래,경북 포항시 북구,-
11522,충청북도 청주시 상당구 용정동,1116,1116,0,청주용정한라비발디,84.46,202408,28,"36,800",-,15,개인,개인,2013,용정로 35,-,중개거래,충북 청주시 상당구,-
11523,전북특별자치도 군산시 미룡동,858,858,0,대명1차(201동),39.96,202408,28,"3,100",201,16,개인,개인,1998,칠성4길 20,-,중개거래,전북 군산시,2024.8.30
11524,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202408,28,"21,400",-,3,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,-
11525,강원특별자치도 원주시 우산동,821,821,0,원주신일유토빌,59.727,202408,28,"15,000",101,9,개인,개인,2012,우산공단길 23,-,직거래,-,2024.9.5
11526,전라남도 광양시 광양읍 인서리,480,480,0,부영,53.73,202408,28,"3,800",105,1,개인,개인,1987,인서4길 20,-,중개거래,전남 광양시,2024.9.6
11527,강원특별자치도 원주시 단구동,1702,1702,0,중앙하이츠아파트,84.9156,202408,28,"24,900",-,10,개인,개인,2008,단관공원길 111,-,중개거래,강원 원주시,-
11528,충청북도 청주시 상당구 용정동,1116,1116,0,청주용정한라비발디,101.96,202408,28,"40,000",-,3,개인,개인,2013,용정로 35,-,중개거래,충북 청주시 상당구,-
11529,충청남도 천안시 서북구 백석동,1178,1178,0,백석2차아이파크,84.9868,202408,28,"43,450",-,11,개인,개인,2014,한들3로 35-23,20240906,중개거래,충남 천안시 서북구,-
11530,충청남도 아산시 신창면 행목리,498,498,0,아산신창양우내안애,49.5,202408,28,"8,900",-,7,개인,개인,2014,행목로 202,-,중개거래,충남 아산시,-
11531,충청북도 제천시 고암동,1142,1142,0,고암두진4차,33,202408,28,"5,000",201,5,개인,개인,2000,용두천로 378,-,직거래,-,2024.8.28
11532,강원특별자치도 원주시 태장동,580,580,0,금광포란재1단지,84.961,202408,28,"17,300",-,13,개인,개인,2006,포란재로 36,-,중개거래,강원 원주시,-
11533,경상남도 창원시 성산구 상남동,Jan.45,45,1,성원,84.91,202408,28,"36,000",-,6,개인,개인,1994,원이대로 774,-,중개거래,경남 창원시 성산구,-
11534,충청남도 천안시 서북구 직산읍 삼은리,Jul.59,59,7,청호6차,59.765,202408,28,"10,500",-,12,개인,개인,1995,직산로 18-41,-,중개거래,충남 천안시 서북구,-
11535,전라남도 광양시 중동,1663,1663,0,금광,59.995,202408,28,"9,700",-,19,개인,개인,1998,공영로 10,-,중개거래,전남 광양시,-
11536,경상북도 포항시 북구 흥해읍 학천리,454,454,0,삼도뷰엔빌,74.7442,202408,28,"14,800",-,10,개인,개인,2008,도음로877번길 15,-,중개거래,경북 포항시 북구,-
11537,전라남도 광양시 중동,1665,1665,0,성호2차(201~205동),59.79,202408,28,"5,250",204,2,개인,개인,2003,광장로 70,-,중개거래,전남 광양시,2024.9.2
11538,전라남도 광양시 중동,1686,1686,0,성호1차,59.94,202408,28,"5,000",-,7,개인,개인,1998,광장로 112-20,-,중개거래,전남 광양시,-
11539,충청북도 청주시 청원구 오창읍 각리,646-6,646,6,이안오창,59.4414,202408,28,"17,500",-,12,개인,개인,2006,오창중앙로 83,-,중개거래,충북 청주시 청원구,-
11540,경상북도 구미시 송정동,455-1,455,1,우방타운1,84.96,202408,28,"17,200",-,2,개인,개인,1988,백산로 183,-,중개거래,경북 구미시,-
11541,충청북도 청주시 서원구 사창동,154-1,154,1,현대주택,83.88,202408,28,"13,000",-,4,개인,개인,1985,내수동로 99,-,직거래,-,-
11542,충청남도 천안시 서북구 성정동,1317,1317,0,프라지움5차,49.955,202408,28,"11,400",-,9,개인,개인,2015,오성로 120,-,중개거래,충남 천안시 서북구,-
11543,전라남도 순천시 왕지동,891,891,0,순천두산위브,84.654,202408,28,"40,500",-,15,개인,개인,2011,왕지5길 9-26,-,중개거래,전남 순천시,-
11544,경상남도 거제시 고현동,1039,1039,0,덕산베스트타운,84.91,202408,28,"12,500",-,9,개인,개인,1998,중곡로 42,-,중개거래,경남 거제시,-
11545,충청남도 아산시 둔포면 석곡리,1805,1805,0,아산테크노밸리이지더원8단지,65.9698,202408,28,"22,500",-,5,개인,개인,2017,아산밸리남로 81,-,중개거래,충남 아산시,-
11546,충청남도 당진시 송악읍 반촌리,986,986,0,HB한빛102동,59.94,202408,28,"12,500",HB한빛아파트102,8,개인,개인,2007,반촌로 125,-,직거래,-,2024.9.4
11547,충청남도 아산시 둔포면 석곡리,1793,1793,0,아산테크노밸리이지더원6단지,72.3669,202408,28,"20,500",609동,10,개인,개인,2017,아산밸리북로 68,-,중개거래,충남 아산시,2024.9.4
11548,경상남도 창원시 성산구 반림동,3월 1일,3,1,현대1차,68.76,202408,28,"30,700",-,2,개인,개인,1989,외동반림로 219,-,중개거래,경남 창원시 성산구,-
11549,경상남도 창원시 진해구 남문동,1274-1,1274,1,시티프라디움1차아파트,59.978,202408,28,"15,200",-,22,개인,개인,2017,웅천동로 16,-,중개거래,경남 창원시 진해구,-
11550,경상남도 양산시 물금읍 가촌리,1304-1,1304,1,양산대방노블랜드8차로얄카운티,84.9888,202408,28,"46,300",-,5,개인,개인,2018,야리로 50,-,중개거래,경남 양산시,-
11551,경상북도 구미시 공단동,114-4,114,4,행복,49.55,202408,28,"4,900",-,15,개인,개인,1993,수출대로3길 68-27,-,중개거래,경북 구미시,-
11552,경상북도 구미시 공단동,758,758,0,우림필유,81.3135,202408,28,"18,000",-,1,개인,개인,2012,수출대로3길 130,-,중개거래,경북 구미시,-
11553,강원특별자치도 홍천군 홍천읍 갈마곡리,549,549,0,홍천오드카운티,59.9781,202408,28,"21,500",-,5,개인,개인,2016,갈마로11길 33,-,중개거래,강원 홍천군,-
11554,전북특별자치도 군산시 나운동,155-1,155,1,한울,59.95,202408,28,"7,650",-,8,개인,개인,1996,하나운로 20,-,중개거래,전북 군산시,-
11555,강원특별자치도 홍천군 홍천읍 갈마곡리,549,549,0,홍천오드카운티,59.9781,202408,28,"24,300",103동,16,개인,개인,2016,갈마로11길 33,-,직거래,-,2024.8.28
11556,전라남도 순천시 오천동,982,982,0,진아리채파크원,84.9806,202408,28,"35,000",-,11,개인,개인,2017,오천1길 20,-,중개거래,전남 순천시,-
11557,경상남도 창원시 성산구 반림동,8,8,0,럭키,59.22,202408,28,"24,800",-,9,개인,개인,1989,반송로 105,-,중개거래,경남 창원시 성산구,-
11558,강원특별자치도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.77,202408,28,"29,000",-,2,개인,개인,2007,성덕로 328-15,-,중개거래,강원 강릉시,-
11559,경상북도 구미시 사곡동,749,749,0,e편한세상금오파크,67.9214,202408,28,"28,000",-,14,개인,개인,2020,새마을로 150,-,중개거래,경북 구미시,-
11560,전라남도 광양시 중동,1696-4,1696,4,우봉카이스트빌,84.9496,202408,28,"13,500",-,12,개인,개인,2005,오류로 100,-,중개거래,전남 광양시,-
11561,전라남도 순천시 풍덕동,807-7,807,7,한신,76.03,202408,28,"13,000",-,1,개인,개인,1990,중앙초등길 132,-,중개거래,전남 순천시,-
11562,경상남도 창원시 진해구 장천동,260,260,0,창원한신휴플러스오션파크,84.4557,202408,28,"37,800",-,18,개인,개인,2016,행암로 5,-,중개거래,경남 창원시 진해구,-
11563,전라남도 순천시 연향동,1514,1514,0,대주파크빌,76.15,202408,28,"15,500",-,14,개인,개인,1998,기적의도서관2길 35,-,중개거래,전남 순천시,-
11564,충청남도 서산시 예천동,1334,1334,0,e편한세상서산예천,59.9823,202408,28,"32,800",-,13,개인,개인,2017,동서1로 230,-,중개거래,충남 서산시,-
11565,강원특별자치도 원주시 태장동,546,546,0,두진백로,58.74,202408,28,"9,400",-,9,개인,개인,1999,흥양로 64,-,중개거래,강원 원주시,-
11566,경상북도 김천시 덕곡동,1467,1467,0,코아루푸르나임,59.9834,202408,28,"17,300",109동,8,개인,개인,2018,무실7길 45,-,중개거래,경북 김천시,2024.9.3
11567,경상남도 창원시 진해구 풍호동,305-8,305,8,창원마린푸르지오1단지,84.9626,202408,28,"41,500",-,15,개인,개인,2015,천자로 386,-,중개거래,경남 창원시 진해구,-
11568,전북특별자치도 전주시 완산구 평화동2가,336-6,336,6,현대,59.97,202408,28,"14,500",-,2,개인,법인,1996,소대배기로 33,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
11569,경상북도 구미시 상모동,541,541,0,구미상모한신휴플러스,59.989,202408,28,"20,000",-,11,개인,개인,2015,박정희로 76,-,중개거래,경북 구미시,-
11570,강원특별자치도 홍천군 홍천읍 연봉리,496,496,0,세영더-조은,59.9781,202408,28,"16,000",-,8,개인,개인,2007,남산마을길 13,20240828,중개거래,강원 홍천군,-
11571,충청남도 아산시 음봉면 동암리,714,714,0,아산더샵레이크시티3차,72.78,202408,28,"20,700",-,8,개인,개인,2015,음봉로 515-37,-,중개거래,충남 아산시,-
11572,강원특별자치도 홍천군 홍천읍 연봉리,496,496,0,세영더-조은,59.9781,202408,28,"16,000",-,8,개인,개인,2007,남산마을길 13,-,중개거래,강원 홍천군,-
11573,전북특별자치도 전주시 완산구 평화동2가,952,952,0,영무예다음,84.97,202408,28,"29,400",-,9,개인,개인,2012,구이로 2065,-,중개거래,전북 전주시 완산구,-
11574,전북특별자치도 전주시 완산구 평화동2가,964,964,0,평화동2차골드클래스아파트,123.6352,202408,28,"60,000",-,2,개인,개인,2020,맏내로 37,-,중개거래,"세종, 전북 전주시 완산구",-
11575,충청남도 천안시 서북구 쌍용동,1547,1547,0,월봉일성5,114.67,202408,28,"30,000",-,12,개인,개인,1999,월봉4로 120-16,-,중개거래,충남 천안시 서북구,-
11576,경상북도 구미시 오태동,753-4,753,4,대동타운3차(103동),59.62,202408,28,"5,350",103,2,개인,개인,1996,금오대로16길 16,-,중개거래,경북 구미시,2024.9.9
11577,강원특별자치도 춘천시 사농동,158,158,0,현대,59.84,202408,28,"17,000",-,10,개인,개인,2002,영서로 2920,-,중개거래,강원 춘천시,-
11578,경상북도 김천시 덕곡동,1467,1467,0,코아루푸르나임,84.8654,202408,28,"24,700",102동,3,개인,개인,2018,무실7길 45,-,중개거래,경북 김천시,2024.8.30
11579,충청남도 천안시 서북구 직산읍 모시리,253-38,253,38,동보호수마을,25.725,202408,28,"2,250",-,4,개인,개인,1997,상덕로 32,-,중개거래,충남 천안시 서북구,-
11580,충청남도 천안시 서북구 쌍용동,1923,1923,0,용암동아벽산,99.92,202408,28,"29,000",-,15,개인,개인,1999,월봉로 131,-,중개거래,충남 천안시 서북구,-
11581,경기도 여주시 현암동,695,695,0,여주아이파크,84.9804,202408,28,"33,800",-,2,개인,개인,2020,현암로 20,-,중개거래,경기 여주시,-
11582,경상남도 거제시 옥포동,1995,1995,0,자이온더퍼스트아파트,84.9502,202408,28,"18,000",102동,4,개인,개인,2017,국산로 191,-,직거래,-,2024.8.30
11583,경상남도 창원시 성산구 대방동,356,356,0,덕산타운1,49.94,202408,28,"15,000",-,14,개인,개인,1992,대정로 131,-,중개거래,경남 창원시 성산구,-
11584,충청남도 천안시 서북구 직산읍 모시리,242-5,242,5,대림,39.95,202408,28,"5,000",101,1,개인,개인,1998,2공단5로 169,-,중개거래,충남 천안시 서북구,2024.9.11
11585,경상남도 창원시 성산구 대방동,374,374,0,대방동성,60,202408,28,"24,000",-,16,개인,개인,1996,대암로 282,-,중개거래,경남 창원시 성산구,-
11586,전라남도 영암군 삼호읍 용앙리,166-4,166,4,삼호빌라트101,39.84,202408,28,"3,100",101,7,개인,개인,1999,삼호중앙로 198,-,중개거래,전남 영암군,2024.9.10
11587,충청북도 청주시 상당구 금천동,Mar.50,50,3,경희,31.2,202408,28,"4,300",-,3,개인,개인,1997,꽃산동로 4-2,-,중개거래,충북 청주시 상당구,-
11588,강원특별자치도 춘천시 후평동,908,908,0,초록지붕8차,84.984,202408,28,"24,000",-,13,개인,개인,2010,세실로 260,-,중개거래,강원 춘천시,-
11589,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,45.27,202408,28,"4,500",101동,12,개인,개인,1997,은곡묵방길 28,-,중개거래,충북 청주시 청원구,2024.9.11
11590,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,38.61,202408,28,"3,100",105동,6,개인,개인,1997,은곡묵방길 28,-,중개거래,충북 청주시 청원구,2024.9.2
11591,충청북도 청주시 청원구 내수읍 도원리,56,56,0,우창진주1,49.76,202408,28,"4,400",-,10,개인,개인,1995,도원세교로 67,-,중개거래,충북 청주시 청원구,-
11592,충청북도 보은군 보은읍 장신리,183,183,0,보은신한헤센,74.969,202408,28,"17,500",104동,5,개인,법인,2018,보청대로 1966,-,중개거래,충북 보은군,2024.9.3
11593,충청북도 보은군 보은읍 이평리,157-3,157,3,예지리츠빌,84.7423,202408,28,"20,000",-,2,개인,개인,2013,뱃들로 55-20,-,직거래,-,-
11594,경상남도 창원시 성산구 외동,853-16,853,16,월드메르디앙이스턴애비뉴,84.5558,202408,28,"28,300",-,4,개인,개인,2009,창원대로780번길 34,-,중개거래,경남 창원시 성산구,-
11595,경상남도 창원시 성산구 외동,853-33,853,33,두산기계사원,49.02,202408,28,"9,400",-,6,개인,법인,1993,창원대로780번길 23,-,중개거래,경남 창원시 성산구,-
11596,전라남도 장성군 삼계면 사창리,165-2,165,2,금광,59.76,202408,28,"7,600",-,3,개인,개인,1997,사창로 64-72,-,중개거래,전남 장성군,-
11597,경상남도 창원시 진해구 자은동,114,114,0,창원자은에일린의뜰,84.94,202408,28,"37,000",-,1,개인,개인,2017,냉천로 235,-,중개거래,경남 창원시 진해구,-
11598,강원특별자치도 원주시 태장동,1836,1836,0,백운3차,49.29,202408,28,"6,000",-,4,개인,개인,2000,태장공단길 10,-,중개거래,강원 원주시,-
11599,충청북도 청주시 서원구 분평동,1366,1366,0,분평주공6,84.34,202408,28,"18,300",-,4,개인,개인,1999,1순환로1137번길 19,-,중개거래,충북 청주시 서원구,-
11600,강원특별자치도 춘천시 후평동,910,910,0,춘천일성트루엘더퍼스트,84.989,202408,28,"41,000",-,11,개인,개인,2018,백령로 215,-,중개거래,강원 춘천시,-
11601,강원특별자치도 춘천시 후평동,529-4,529,4,에리트,63.396,202408,28,"13,700",-,2,개인,개인,1981,삭주로 89-7,-,중개거래,강원 춘천시,-
11602,충청남도 아산시 장존동,305,305,0,청솔,47.235,202408,28,"6,950",-,13,개인,개인,2004,외암로 1247,-,중개거래,충남 아산시,-
11603,경상남도 창원시 의창구 북면 감계리,230-1,230,1,창원감계힐스테이트1차,101.8508,202408,28,"39,800",-,4,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 성산구,-
11604,경상북도 포항시 남구 상도동,674,674,0,포항상도코아루센트럴하임,70.0112,202408,28,"26,800",-,4,개인,개인,2015,상도남로 25,-,중개거래,경북 포항시 남구,-
11605,충청남도 천안시 동남구 봉명동,494,494,0,봉명청솔(3차),56.34,202408,28,"11,800",제307,9,개인,개인,2001,봉서8길 13,-,중개거래,충남 천안시 서북구,2024.8.30
11606,경상남도 창원시 진해구 경화동,1154-10,1154,10,상아빌라,84.57,202408,28,"9,500",-,4,개인,개인,1990,경화로21번길 26,-,중개거래,경남 창원시 진해구,-
11607,경상북도 구미시 옥계동,545,545,0,옥계동화타운,59.95,202408,28,"6,000",101,1,개인,개인,1998,흥안로 43,-,직거래,-,2024.9.10
11608,전라남도 순천시 용당동,215,215,0,삼성,59.91,202408,28,"7,000",-,11,개인,개인,1993,삼산로 135-5,-,직거래,-,-
11609,전북특별자치도 군산시 경암동,539-9,539,9,새한,59.25,202408,28,"6,800",-,15,개인,개인,1995,경촌3길 23,-,중개거래,전북 군산시,-
